id,fecha,hora,estado,estado_de_venta,cliente,dpi,combo_o_single,departamento,municipio,codigo_tv,codigo_velocidad,codigo_tel,equipo_adicional,direccion_instalacion,codigo_combo_o_single,costo_instalacion,motivo_de_rechazo,codigo_pago,numero_servicio,premium_adicionales,numero_anexo,cancelado,no_ot,plan,orden,msisdn,cancelada
1503037,2021-08-30 15:52:10.0,15:52,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,single,GUATEMALA,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503037,,No
1503049,2021-08-31 01:52:01.0,01:52,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550103,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,G08438,,,,,,1503049,,No
1503060,2021-08-31 12:22:56.0,12:22,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1503060,,No
1503073,2021-08-31 12:48:30.0,12:48,created,PENDIENTE,"AGIN JAYAN ",3056656180301,single,,,,,,,,,,,,,,,,,,1503073,,No
1503076,2021-08-31 13:15:42.0,13:15,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1503076,,No
1503083,2021-08-31 13:21:46.0,13:21,created,PENDIENTE,"AGIN JAYAN ",1919742500101,single,,,,,,,,,,,,,,,,,,1503083,,No
1503096,2021-08-31 13:34:14.0,13:34,created,PENDIENTE,"ABU ABI ",1584641920101,single,,,,,,,,,,,,,,,,,,1503096,,No
1503101,2021-08-31 13:37:31.0,13:37,created,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,,,,,,,,,,,,1503101,,No
1503119,2021-08-31 12:32:52.0,12:32,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,416,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503119,50214449758,Si
1503119,2021-08-31 12:32:52.0,12:32,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,449,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503119,50214449758,Si
1503125,2021-08-31 16:37:54.0,16:37,serviceAddress,PENDIENTE,"CRISTIAN GUSTAVO XUM MASCULINO CASTRO ",2226100180301,single,GUATEMALA,,,,,,BOULEVARD 1,,,,,T63560,,,,,,1503125,,No
1503130,2021-09-01 03:08:27.0,03:08,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,416,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503130,50214449758,Si
1503130,2021-09-01 03:08:27.0,03:08,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,449,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503130,50214449758,Si
1503133,2021-09-01 09:41:44.0,09:41,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503133,,No
1503135,2021-09-01 10:09:23.0,10:09,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503135,,No
1503136,2021-09-01 04:09:55.0,04:09,currentAccount,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,65906322,,,,1503136,50214449758,No
1503138,2021-09-01 04:11:07.0,04:11,currentAccount,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,65906322,,,,1503138,50214449758,No
1502963,2021-08-30 10:52:39.0,10:52,address,PENDIENTE,"ASJASHJA ROMERO ",2630142900101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1502963,,No
1502964,2021-08-30 11:03:47.0,11:03,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550103,combo,GUATEMALA,,201,,,,BOULEVARD TEST,HH-HFC-314,0,,,G08438,380-HBO Max HD 2M,,,,HH-HFC-314,1502964,,No
1502964,2021-08-30 11:03:47.0,11:03,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550103,combo,GUATEMALA,,199,,,,BOULEVARD TEST,HH-HFC-314,0,,,G08438,380-HBO Max HD 2M,,,,HH-HFC-314,1502964,,No
1502973,2021-08-30 11:46:15.0,11:46,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550103,combo,GUATEMALA,,201,,,,BOULEVARD TEST,HH-HFC-314,0,,,G08438,380-HBO Max HD 2M,,,,HH-HFC-314,1502973,,No
1502973,2021-08-30 11:46:15.0,11:46,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550103,combo,GUATEMALA,,199,,,,BOULEVARD TEST,HH-HFC-314,0,,,G08438,380-HBO Max HD 2M,,,,HH-HFC-314,1502973,,No
1502989,2021-08-30 18:03:01.0,18:03,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1502989,,No
1502990,2021-08-30 18:03:08.0,18:03,created,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,,,,,1502990,,No
1502991,2021-08-30 18:03:30.0,18:03,created,PENDIENTE,"ABU SALIM ",3056656180301,single,,,,,,,,,,,,,,,,,,1502991,,No
1502996,2021-08-30 18:11:35.0,18:11,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1502996,,No
1503001,2021-08-30 12:38:42.0,12:38,address,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503001,,No
1503011,2021-08-30 13:43:26.0,13:43,address,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503011,,No
1503012,2021-08-30 13:46:00.0,13:46,address,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503012,,No
1503029,2021-08-30 21:45:38.0,21:45,created,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,,,,,,,,,,,,1503029,,No
1503040,2021-08-30 21:40:34.0,21:40,customerInfo,PENDIENTE,"CUI GINA MARIA MARTINEZ DIAZ ",1823728390101,single,GUATEMALA,,,,,,AVENIDA 12B,,,,,,,,,,,1503040,,No
1503044,2021-08-31 04:10:02.0,04:10,created,PENDIENTE,"DANTE MUNOZ ",2573024760101,single,,,,,,,,,,,,,,,,,,1503044,,No
1503046,2021-08-30 22:13:23.0,22:13,address,PENDIENTE,"DANTE NOGUERA MUNOZ ",3385970420101,single,,,,,,,AVENIDA A,,,,,,,,,,,1503046,,No
1503054,2021-08-31 04:02:47.0,04:02,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503054,,No
1503056,2021-08-31 12:15:53.0,12:15,created,PENDIENTE,"LUIS FERNANDO DE LEON RAMIREZ ",2776206430101,single,,,,,,,,,,,,,,,,,,1503056,,No
1503061,2021-08-31 12:25:31.0,12:25,created,PENDIENTE,"ABU SALIM ",3056656180301,single,,,,,,,,,,,,,,,,,,1503061,,No
1503064,2021-08-31 12:26:33.0,12:26,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1503064,,No
1503072,2021-08-31 06:46:28.0,06:46,currentAccount,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,65906322,,,,1503072,50214449758,No
1503081,2021-08-31 13:18:43.0,13:18,created,PENDIENTE,"AGIN JAYAN ",1919742500101,single,,,,,,,,,,,,,,,,,,1503081,,No
1503084,2021-08-31 13:22:04.0,13:22,created,PENDIENTE,"AGIN JAYAN ",2198410550101,single,,,,,,,,,,,,,,,,,,1503084,,No
1503094,2021-08-31 13:32:54.0,13:32,created,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,,,,,,,,,,,,1503094,,No
1503098,2021-08-31 13:34:54.0,13:34,created,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,,,,,,,,,,,,1503098,,No
1503099,2021-08-31 07:35:10.0,07:35,RECHAZADA,RECHAZADA,"JUSTO LEONEL MARROQUIN GARCIA ",1584641920101,combo,,,55,,,,,,,NO LOGS,,,201-Paquete FOX-201-Paquete FOX,27865694,,,,1503099,50211295302,Si
1503099,2021-08-31 07:35:10.0,07:35,RECHAZADA,RECHAZADA,"JUSTO LEONEL MARROQUIN GARCIA ",1584641920101,combo,,,60,,,,,,,NO LOGS,,,201-Paquete FOX-201-Paquete FOX,27865694,,,,1503099,50211295302,Si
1503106,2021-08-31 13:42:30.0,13:42,created,PENDIENTE,"ABU SALIM ",3056656180301,single,,,,,,,,,,,,,,,,,,1503106,,No
1503122,2021-08-31 15:28:30.0,15:28,offer,PENDIENTE,"LUIS FERNANDO DE LEON RAMIREZ ",2776206430101,combo,,,917,,,,,,,,,,201-Paquete FOX-201-Paquete FOX,68035075,,,,1503122,50214538017,No
1503122,2021-08-31 15:28:30.0,15:28,offer,PENDIENTE,"LUIS FERNANDO DE LEON RAMIREZ ",2776206430101,combo,,,916,,,,,,,,,,201-Paquete FOX-201-Paquete FOX,68035075,,,,1503122,50214538017,No
1503123,2021-08-31 16:34:38.0,16:34,serviceAddress,PENDIENTE,"JULISSA RACHEL LEON GONZALEZ DE ",2226100180301,single,GUATEMALA,,,,,,BOULEVARD 1,,,,,T63560,,,,,,1503123,,No
1502965,2021-08-30 11:00:30.0,11:00,address,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1502965,,No
1502970,2021-08-30 17:41:18.0,17:41,created,PENDIENTE,"TAMRA ROMERO ",3001594710101,single,,,,,,,,,,,,,,,,,,1502970,,No
1502985,2021-08-30 18:02:13.0,18:02,created,PENDIENTE,"ABU SALIM ",2776206430101,single,,,,,,,,,,,,,,,,,,1502985,,No
1502997,2021-08-30 18:22:29.0,18:22,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1502997,,No
1503000,2021-08-30 12:35:42.0,12:35,address,PENDIENTE,"ASJASHJA AKSJAS ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503000,,No
1503007,2021-08-30 13:16:09.0,13:16,address,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503007,,No
1503010,2021-08-30 13:36:31.0,13:36,address,PENDIENTE,"ASJASHJA ROMERO ",7326372637627,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503010,,No
1503017,2021-08-30 14:02:22.0,14:02,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",7326372637627,single,GUATEMALA,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503017,,No
1503024,2021-08-30 21:18:28.0,21:18,created,PENDIENTE,"ASJASHJA ROMERO ",3001594710101,single,,,,,,,,,,,,,,,,,,1503024,,No
1503035,2021-08-30 21:48:32.0,21:48,created,PENDIENTE,"GABRIEL MUNOZ ",1823728390101,single,,,,,,,,,,,,,,,,,,1503035,,No
1503045,2021-08-31 04:11:52.0,04:11,created,PENDIENTE,"DANTE NOGUERA MUNOZ ",2580408660101,single,,,,,,,,,,,,,,,,,,1503045,,No
1503047,2021-08-31 05:50:59.0,05:50,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1503047,,No
1503052,2021-08-31 03:55:35.0,03:55,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",7326372637627,single,GUATEMALA,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503052,,No
1503058,2021-08-31 06:21:58.0,06:21,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,single,GUATEMALA,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503058,,No
1503059,2021-08-31 12:22:50.0,12:22,created,PENDIENTE,"ABU SALIM ",3056656180301,single,,,,,,,,,,,,,,,,,,1503059,,No
1503063,2021-08-31 12:26:29.0,12:26,created,PENDIENTE,"ABU SALIM ",3056656180301,single,,,,,,,,,,,,,,,,,,1503063,,No
1503077,2021-08-31 13:16:57.0,13:16,created,PENDIENTE,"AGIN JAYAN ",2198410550101,single,,,,,,,,,,,,,,,,,,1503077,,No
1503087,2021-08-31 13:23:19.0,13:23,created,PENDIENTE,"AGIN JAYAN ",2776206430101,single,,,,,,,,,,,,,,,,,,1503087,,No
1503092,2021-08-31 13:32:30.0,13:32,created,PENDIENTE,"AGIN JAYAN ",2198410550101,single,,,,,,,,,,,,,,,,,,1503092,,No
1503095,2021-08-31 07:33:24.0,07:33,RECHAZADA,RECHAZADA,"JUSTO LEONEL MARROQUIN GARCIA ",1584641920101,combo,,,55,,,,,,,NO LOGS,,,202-Paquete Golden-202-Paquete Golden,23388379,,,,1503095,50211148175,Si
1503095,2021-08-31 07:33:24.0,07:33,RECHAZADA,RECHAZADA,"JUSTO LEONEL MARROQUIN GARCIA ",1584641920101,combo,,,60,,,,,,,NO LOGS,,,202-Paquete Golden-202-Paquete Golden,23388379,,,,1503095,50211148175,Si
1503105,2021-08-31 07:44:38.0,07:44,address,PENDIENTE,"ASJASHJA AKSJAS ",3001594710101,single,,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503105,,No
1503108,2021-08-31 13:43:34.0,13:43,created,PENDIENTE,"WILLIAMS ARMANDO MAZARIEGOS LOPES ",3056656180301,single,,,,,,,,,,,,,,,,,,1503108,,No
1503114,2021-08-31 07:59:39.0,07:59,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,single,GUATEMALA,,,,,,BOULEVARD 10 10-22 SAN FERNANDO,,,,,,,,,,,1503114,,No
1503120,2021-08-31 14:12:13.0,14:12,RECHAZADA,RECHAZADA,"JULISSA RACHEL LEON GONZALEZ DE ",2198410550101,combo,GUATEMALA,,199,,,,AVENIDA 12,HH-HFC-314,0,NO LOGS,12345,T82216,380-HBO Max HD 2M,,,,HH-HFC-314,1503120,,Si
1503120,2021-08-31 14:12:13.0,14:12,RECHAZADA,RECHAZADA,"JULISSA RACHEL LEON GONZALEZ DE ",2198410550101,combo,GUATEMALA,,201,,,,AVENIDA 12,HH-HFC-314,0,NO LOGS,12345,T82216,380-HBO Max HD 2M,,,,HH-HFC-314,1503120,,Si
1503129,2021-09-01 09:07:57.0,09:07,created,PENDIENTE,"VINU MOHAN ",1788988560101,single,,,,,,,,,,,,,,,,,,1503129,,No
1503131,2021-09-01 09:12:32.0,09:12,created,PENDIENTE,"HARI GIRI ",1788988560101,single,,,,,,,,,,,,,,,,,,1503131,,No
1503152,2021-09-02 10:01:31.0,10:01,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503152,,No
1503156,2021-09-02 05:45:46.0,05:45,appointment,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,416,,,,,HH-HFC-M62,0,,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503156,50214449758,No
1503156,2021-09-02 05:45:46.0,05:45,appointment,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,449,,,,,HH-HFC-M62,0,,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503156,50214449758,No
1503160,2021-09-02 05:50:25.0,05:50,address,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503160,,No
1503162,2021-09-02 07:43:35.0,07:43,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",1788988560101,combo,GUATEMALA,,416,,,,CALLEJON QWERTY,HH-HFC-861,200,NO LOGS,1234,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503162,,Si
1503162,2021-09-02 07:43:35.0,07:43,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",1788988560101,combo,GUATEMALA,,451,,,,CALLEJON QWERTY,HH-HFC-861,200,NO LOGS,1234,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503162,,Si
1503210,2021-09-03 12:16:28.0,12:16,created,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,,,,,,,,,,,,1503210,,No
1503220,2021-09-03 11:24:00.0,11:24,RECHAZADA,RECHAZADA,"CRISTIAN GUSTAVO XUM MASCULINO SEXO ",2226100180301,combo,GUATEMALA,,647,,,,BOULEVARD 1,HH-HFC-L04,200,NO LOGS,123456896879,T63560,380-HBO Max HD 2M,,,,HH-HFC-L04,1503220,,Si
1503220,2021-09-03 11:24:00.0,11:24,RECHAZADA,RECHAZADA,"CRISTIAN GUSTAVO XUM MASCULINO SEXO ",2226100180301,combo,GUATEMALA,,106,,,,BOULEVARD 1,HH-HFC-L04,200,NO LOGS,123456896879,T63560,380-HBO Max HD 2M,,,,HH-HFC-L04,1503220,,Si
1503240,2021-09-07 05:01:47.0,05:01,currentAccount,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,65906322,,,,1503240,50214449758,No
1503250,2021-09-07 14:04:26.0,14:04,created,PENDIENTE,"VINICIO GABRIEL CALDERON PAZ ",2580408660101,single,,,,,,,,,,,,,,,,,,1503250,,No
1503251,2021-09-07 08:05:11.0,08:05,customerInfo,PENDIENTE,"ABU LEONEL GARCIA SALIM ",1584641920101,single,SANTA ROSA,,,,,,CALLE 17,,,,,,,,,,,1503251,,No
1503271,2021-09-07 18:01:31.0,18:01,created,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,,,,,,,,,,,,1503271,,No
1503281,2021-09-07 12:46:49.0,12:46,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503281,,No
1503290,2021-09-07 18:02:32.0,18:02,geographicLocation,PENDIENTE,"HONORATO  JORDAN NUNEZ CARTER ",2358294550301,single,GUATEMALA,,,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,,,,,706326,,,,,,1503290,33124536,No
1503298,2021-09-08 05:22:35.0,05:22,customerInfo,PENDIENTE,"ABU SALIM ",12345,single,,,,,,,CALLE 15,,,,,,,,,,,1503298,,No
1503301,2021-09-08 05:39:25.0,05:39,customerInfo,PENDIENTE,"ABU SALIM ",12345,single,,,,,,,CALLE 15,,,,,,,,,,,1503301,,No
1503303,2021-09-08 11:47:02.0,11:47,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503303,,No
1503304,2021-09-08 05:47:16.0,05:47,currentAccount,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,65906322,,,,1503304,50214449758,No
1503306,2021-09-08 06:02:08.0,06:02,customerInfo,PENDIENTE,"ABU SALIM ",12345,single,,,,,,,BOULEVARD 17,,,,,,,,,,,1503306,,No
1503308,2021-09-08 14:24:55.0,14:24,created,PENDIENTE,"ABU SALIM ",1932067490101,single,,,,,,,,,,,,,,,,,,1503308,,No
1503312,2021-09-08 09:32:23.0,09:32,RECHAZADA,RECHAZADA,"JUSTO LEONEL GARCIA MARROQUIN ",1584641920101,combo,GUATEMALA,,106,,,,RESIDENCIAL VILLAS DE SAN ANGEL CASA NO 203,HH-HFC-L04,200,NO LOGS,888888888,T63560,380-HBO Max HD 2M,,,,HH-HFC-L04,1503312,,Si
1503312,2021-09-08 09:32:23.0,09:32,RECHAZADA,RECHAZADA,"JUSTO LEONEL GARCIA MARROQUIN ",1584641920101,combo,GUATEMALA,,647,,,,RESIDENCIAL VILLAS DE SAN ANGEL CASA NO 203,HH-HFC-L04,200,NO LOGS,888888888,T63560,380-HBO Max HD 2M,,,,HH-HFC-L04,1503312,,Si
1503313,2021-09-08 09:18:44.0,09:18,serviceAddress,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,GUATEMALA,,,,,,BOULEVARD 1,,,,,T63560,,,,,,1503313,,No
1503315,2021-09-08 09:28:01.0,09:28,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD QWERTY,HH-HFC-861,200,NO LOGS,1234,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503315,,Si
1503315,2021-09-08 09:28:01.0,09:28,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,NO LOGS,1234,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503315,,Si
1503317,2021-09-08 09:29:45.0,09:29,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,918,,,,,,,NO LOGS,,,202-Paquete Golden-202-Paquete Golden,65906322,,,,1503317,50214449758,Si
1503317,2021-09-08 09:29:45.0,09:29,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,916,,,,,,,NO LOGS,,,202-Paquete Golden-202-Paquete Golden,65906322,,,,1503317,50214449758,Si
1503320,2021-09-08 09:30:44.0,09:30,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,416,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503320,50214449758,Si
1503320,2021-09-08 09:30:44.0,09:30,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,449,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503320,50214449758,Si
1503322,2021-09-08 11:55:50.0,11:55,serviceAddress,PENDIENTE,"JUSTO LEONEL GARCIA MARROQUIN ",1584641920101,single,GUATEMALA,,,,,,CALLE 17,,,,,23010627,,,,,,1503322,,No
1503141,2021-09-01 11:11:35.0,11:11,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503141,,No
1503143,2021-09-01 08:35:02.0,08:35,customerId,PENDIENTE,"PIPER  BRENNAN WHEELER LOWE ",2358294550301,single,GUATEMALA,,,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,,,,,706326,,,,,,1503143,,No
1503151,2021-09-02 04:00:09.0,04:00,currentAccount,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,65906322,,,,1503151,50214449758,No
1503165,2021-09-02 13:44:36.0,13:44,created,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,,,,,,,,,,,,1503165,,No
1503167,2021-09-02 13:45:32.0,13:45,created,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,,,,,,,,,,,,1503167,,No
1503183,2021-09-02 14:40:09.0,14:40,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD QWERTY,HH-HFC-861,200,NO LOGS,1234,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503183,,Si
1503183,2021-09-02 14:40:09.0,14:40,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,NO LOGS,1234,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503183,,Si
1503189,2021-09-02 14:59:06.0,14:59,address,PENDIENTE,"CUI GINA MARIA MARTINEZ DIAZ ",1584641920101,single,,,,,,,CALLE 17,,,,,,,,,,,1503189,,No
1503195,2021-09-02 21:25:26.0,21:25,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503195,,No
1503212,2021-09-03 06:20:44.0,06:20,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550103,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503212,,No
1503215,2021-09-03 06:43:09.0,06:43,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,416,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503215,50214449758,Si
1503215,2021-09-03 06:43:09.0,06:43,RECHAZADA,RECHAZADA,"JUAN JOSE MANGE REYES ",1788988560101,combo,,,449,,,,,HH-HFC-M62,0,NO LOGS,,,17-Detalle de llamadas-380-HBO Max HD 2M,65906322,,,HH-HFC-M62,1503215,50214449758,Si
1503223,2021-09-03 13:35:26.0,13:35,address,PENDIENTE,"ABU SALIM ",C673283,single,,,,,,,BOULEVARD 17,,,,,,,,,,,1503223,,No
1503237,2021-09-07 10:59:29.0,10:59,created,PENDIENTE,"JUAN JOSE MANGE REYES ",1788988560101,single,,,,,,,,,,,,,,,,,,1503237,,No
1503245,2021-09-07 12:46:29.0,12:46,created,PENDIENTE,"ABU SALIM ",2580408660101,single,,,,,,,,,,,,,,,,,,1503245,,No
1503246,2021-09-07 06:49:28.0,06:49,address,PENDIENTE,"ABU SALIM ",1823728200101,single,,,,,,,CALLE 17,,,,,,,,,,,1503246,,No
1503248,2021-09-07 07:11:45.0,07:11,address,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503248,,No
1503249,2021-09-07 08:01:40.0,08:01,address,PENDIENTE,"MARIA DEL ROCIO RUIZ BRIZ ",1584641920101,single,,,,,,,CALLE 17,,,,,,,,,,,1503249,,No
1503254,2021-09-07 09:53:14.0,09:53,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",12345,single,,,,,,,CALLE 17,,,,,,,,,,,1503254,,No
1503264,2021-09-07 11:18:54.0,11:18,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503264,,No
1503279,2021-09-07 12:31:05.0,12:31,address,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503279,,No
